11.96,46.0,1.0
1.72,2.0,2.0
1.2,8.0,2.0
11.29,27.0,1.0
1.09,11.0,2.0
13.65,33.0,1.0
11.53,2.0,2.0
1.43,0.0,3.0
11.57,34.0,1.0
1.01,5.0,2.0
1.76,21.0,1.0
10.94,23.0,1.0
1.92,16.0,2.0
1.37,25.0,1.0
16.21,12.0,1.0
1.6,19.0,2.0
10.54,23.0,1.0
2.02,10.0,2.0
11.25,23.0,1.0
1.87,3.0,2.0
13.92,31.0,1.0
10.96,0.0,2.0
14.25,20.0,1.0
11.11,2.0,2.0
1.98,0.0,3.0
15.39,30.0,1.0
11.82,4.0,2.0
1.36,0.0,3.0
17.93,31.0,1.0
17.21,13.0,1.0
12.09,10.0,2.0
-4.87,0.0,3.0
17.4,28.0,1.0
17.75,24.0,1.0
10.04,5.0,2.0
1.7,0.0,3.0
17.79,28.0,1.0
10.83,0.0,2.0
17.17,34.0,1.0
1.22,3.0,2.0
17.89,32.0,1.0
11.88,26.0,1.0
1.45,10.0,2.0
15.9,22.0,1.0
11.85,0.0,2.0
15.77,41.0,1.0
11.74,0.0,2.0
5.92,0.0,3.0
11.24,32.0,1.0
6.84,0.0,2.0
1.34,0.0,3.0
10.76,25.0,1.0
-5.32,8.0,2.0
15.69,22.0,1.0
5.74,15.0,2.0
-5.41,10.0,3.0
9.34,42.0,1.0
4.23,2.0,2.0
-5.29,0.0,3.0
15.38,10.0,1.0
4.35,23.0,2.0
15.95,20.0,1.0
5.8,6.0,2.0
1.37,7.0,2.0
17.91,25.0,1.0
1.06,23.0,2.0
-5.29,12.0,3.0
15.94,19.0,1.0
3.87,24.0,2.0
-5.31,1.0,3.0
18.5,32.0,1.0
-5.42,46.0,1.0
19.08,43.0,1.0
3.5,3.0,2.0
-3.31,10.0,2.0
11.42,2.0,1.0
8.39,3.0,2.0
-4.95,0.0,3.0
8.13,10.0,1.0
-4.97,36.0,2.0
11.91,36.0,1.0
12.23,33.0,1.0
8.67,0.0,2.0
17.1,11.0,1.0
8.55,3.0,2.0
-4.91,0.0,3.0
17.53,36.0,1.0
13.87,0.0,2.0
18.03,36.0,1.0
12.48,0.0,2.0
11.42,24.0,1.0
9.12,18.0,2.0
-3.71,0.0,3.0
11.85,39.0,1.0
7.75,4.0,2.0
-4.96,0.0,3.0
10.92,35.0,1.0
-3.98,16.0,2.0
10.96,31.0,1.0
8.05,23.0,2.0
-4.99,0.0,3.0
11.89,37.0,1.0
7.01,0.0,2.0
13.29,44.0,1.0
-5.02,2.0,2.0
11.57,32.0,1.0
6.44,10.0,2.0
-4.92,0.0,3.0
13.17,40.0,1.0
6.53,2.0,2.0
-5.11,0.0,3.0
18.47,29.0,1.0
10.67,0.0,2.0
17.11,16.0,1.0
6.79,6.0,2.0
-5.05,39.0,3.0
18.97,39.0,1.0
4.4,3.0,2.0
19.12,43.0,1.0
19.0,38.0,1.0
18.92,40.0,1.0
15.52,10.0,2.0
-4.98,0.0,3.0
-5.16,20.0,2.0
19.7,49.0,1.0
-5.21,4.0,2.0
18.65,10.0,1.0
12.28,0.0,1.0
6.48,45.0,2.0
-4.9,0.0,3.0
13.09,0.0,1.0
7.28,26.0,2.0
-4.95,0.0,3.0
12.26,12.0,1.0
-5.21,63.0,2.0
12.93,30.0,1.0
-5.2,18.0,2.0
9.57,34.0,1.0
4.87,17.0,2.0
-5.01,0.0,3.0
-5.25,93.0,1.0
13.41,34.0,1.0
10.0,16.0,2.0
15.44,5.0,1.0
11.29,0.0,2.0
-5.01,0.0,3.0
4.91,0.0,3.0
9.77,44.0,1.0
-5.38,4.0,2.0
-5.37,65.0,1.0
9.32,23.0,1.0
4.23,5.0,2.0
-5.19,0.0,3.0
12.56,43.0,1.0
12.9,32.0,1.0
6.7,20.0,2.0
-5.08,0.0,3.0
12.31,28.0,1.0
-5.26,40.0,2.0
-5.4,9.0,2.0
12.49,40.0,1.0
-5.4,13.0,2.0
11.93,44.0,1.0
8.81,8.0,2.0
15.31,31.0,1.0
-5.4,12.0,2.0
18.88,32.0,1.0
8.31,4.0,2.0
-5.44,10.0,3.0
18.64,27.0,1.0
11.7,3.0,2.0
4.76,0.0,3.0
15.2,19.0,1.0
11.98,21.0,2.0
5.96,0.0,3.0
-5.49,21.0,4.0
14.15,50.0,1.0
-5.39,5.0,2.0
15.39,14.0,1.0
12.83,7.0,2.0
5.44,0.0,3.0
-5.54,7.0,4.0
13.54,35.0,1.0
7.49,0.0,2.0
12.01,22.0,1.0
-5.26,36.0,2.0
12.14,12.0,1.0
-5.3,3.0,2.0
13.57,51.0,1.0
-5.26,3.0,2.0
13.68,50.0,1.0
-5.27,66.0,2.0
13.11,26.0,1.0
8.34,0.0,2.0
11.31,29.0,1.0
-5.38,18.0,2.0
7.74,32.0,1.0
3.2,8.0,2.0
-5.19,0.0,3.0
13.95,26.0,1.0
-5.51,13.0,2.0
13.47,0.0,1.0
-5.49,84.0,2.0
12.97,14.0,1.0
4.42,27.0,2.0
13.38,42.0,1.0
-5.6,11.0,2.0
13.05,38.0,1.0
-0.87,2.0,2.0
-5.16,0.0,3.0
13.06,15.0,1.0
8.53,0.0,2.0
3.75,0.0,3.0
13.44,19.0,1.0
9.61,3.0,2.0
0.01,0.0,3.0
-5.73,3.0,4.0
10.01,36.0,1.0
19.28,22.0,1.0
14.73,0.0,2.0
14.22,30.0,1.0
-5.33,23.0,2.0
14.3,5.0,2.0
-5.11,0.0,3.0
15.47,26.0,1.0
-5.34,23.0,2.0
17.56,27.0,1.0
-5.43,39.0,2.0
16.97,31.0,1.0
17.87,49.0,1.0
-5.43,5.0,2.0
17.38,42.0,1.0
-5.53,14.0,2.0
16.27,21.0,1.0
17.48,18.0,1.0
-5.32,15.0,2.0
17.11,43.0,1.0
17.82,0.0,1.0
-5.43,12.0,2.0
18.11,21.0,1.0
-5.52,49.0,2.0
17.6,17.0,1.0
-5.62,35.0,2.0
17.82,0.0,1.0
-5.51,97.0,2.0
-5.67,98.0,2.0
-5.6,22.0,2.0
-5.72,90.0,1.0
17.51,2.0,1.0
-5.75,97.0,2.0
-6.01,35.0,1.0
-6.0,44.0,1.0
-5.95,17.0,1.0
-5.9,24.0,1.0
-5.7,53.0,2.0
-6.04,37.0,1.0
-5.83,90.0,1.0
-5.96,23.0,1.0
-5.93,19.0,1.0
-5.92,27.0,1.0
-5.92,17.0,1.0
-5.88,26.0,1.0
6.96,5.0,1.0
3.68,6.0,2.0
-5.26,0.0,3.0
8.43,0.0,1.0
2.52,32.0,2.0
-5.24,0.0,3.0
8.76,31.0,1.0
2.99,11.0,2.0
-5.34,0.0,3.0
7.87,31.0,1.0
-5.61,6.0,2.0
6.62,25.0,1.0
-5.75,23.0,2.0
7.32,15.0,1.0
-5.72,64.0,2.0
-5.96,55.0,1.0
9.35,9.0,1.0
3.21,9.0,2.0
-5.41,0.0,3.0
9.33,37.0,1.0
2.62,0.0,2.0
10.92,40.0,1.0
-5.69,2.0,2.0
8.93,17.0,1.0
9.9,33.0,1.0
-5.89,11.0,2.0
9.33,26.0,1.0
1.76,24.0,2.0
-5.49,0.0,3.0
9.27,47.0,1.0
-5.98,31.0,1.0
-5.95,18.0,1.0
-5.92,20.0,1.0
-5.93,20.0,1.0
-5.9,18.0,1.0
-5.88,18.0,1.0
-5.91,20.0,1.0
-6.03,7.0,2.0
9.32,35.0,1.0
-5.85,4.0,2.0
8.49,35.0,1.0
2.1,0.0,2.0
8.08,27.0,1.0
-5.88,17.0,1.0
-5.88,19.0,1.0
6.75,18.0,1.0
1.88,9.0,2.0
-5.64,0.0,3.0
-5.92,18.0,1.0
-5.94,37.0,1.0
-5.9,32.0,1.0
-5.86,31.0,1.0
-5.9,32.0,1.0
-5.91,28.0,1.0
-5.9,21.0,1.0
-5.83,29.0,1.0
-5.94,21.0,1.0
-5.85,27.0,1.0
-5.87,27.0,1.0
-5.84,28.0,1.0
-5.88,27.0,1.0
-5.92,19.0,1.0
-6.0,23.0,1.0
-5.95,21.0,1.0
-5.93,20.0,1.0
-6.02,51.0,1.0
-6.07,18.0,1.0
-5.99,58.0,1.0
-5.87,79.0,1.0
-5.72,85.0,1.0
-5.61,82.0,1.0
-6.03,44.0,1.0
-6.0,20.0,1.0
-5.87,100.0,1.0
0.89,0.0,1.0
-5.73,83.0,1.0
-0.3,0.0,1.0
-5.37,0.0,2.0
-5.37,0.0,2.0
-5.6,98.0,1.0
-5.84,19.0,1.0
-5.83,17.0,1.0
-5.96,18.0,1.0
-5.89,19.0,1.0
-5.99,21.0,1.0
-6.0,21.0,1.0
-6.05,44.0,1.0
-5.89,15.0,1.0
-5.98,18.0,1.0
-5.97,17.0,1.0
-6.03,22.0,1.0
-6.0,24.0,1.0
-5.86,92.0,1.0
-5.98,61.0,1.0
-5.97,70.0,1.0
-5.71,84.0,1.0
-5.84,88.0,1.0
0.48,0.0,1.0
-5.4,0.0,2.0
-5.61,88.0,1.0
-5.57,91.0,1.0
-5.62,97.0,1.0
-5.57,106.0,1.0
-5.71,78.0,1.0
-5.65,91.0,1.0
-5.79,89.0,1.0
-0.58,0.0,1.0
-5.47,0.0,2.0
-5.59,99.0,1.0
-5.64,97.0,1.0
-5.57,95.0,1.0
-5.73,65.0,1.0
-5.61,68.0,1.0
-5.58,99.0,1.0
-5.55,88.0,1.0
-5.56,90.0,1.0
-5.53,91.0,1.0
-5.55,74.0,1.0
-5.53,92.0,1.0
-5.55,90.0,1.0
-5.51,87.0,1.0
-5.55,98.0,1.0
-5.52,98.0,1.0
-5.52,106.0,1.0
-5.55,101.0,1.0
-5.5,97.0,1.0
-5.46,113.0,1.0
-5.5,97.0,1.0
7.06,33.0,1.0
-5.47,26.0,2.0
-5.5,99.0,1.0
6.58,6.0,1.0
2.5,31.0,2.0
-5.45,4.0,2.0
-5.35,3.0,2.0
-5.22,0.0,3.0
7.09,49.0,1.0
6.75,28.0,1.0
-5.53,73.0,1.0
3.42,6.0,1.0
-5.53,78.0,2.0
-5.53,104.0,1.0
2.35,30.0,1.0
-5.56,42.0,2.0
2.75,36.0,1.0
-5.5,23.0,2.0
7.11,18.0,1.0
3.54,6.0,2.0
-5.32,0.0,3.0
2.82,40.0,1.0
-5.57,20.0,2.0
4.4,33.0,1.0
-5.51,32.0,2.0
-5.52,85.0,1.0
-5.48,92.0,1.0
-5.53,94.0,1.0
-5.5,101.0,1.0
-5.51,102.0,1.0
-5.51,97.0,1.0
-5.54,85.0,1.0
-5.5,88.0,1.0
-5.52,92.0,1.0
-5.51,95.0,1.0
-5.51,97.0,1.0
-5.52,102.0,1.0
-5.52,101.0,1.0
6.35,10.0,1.0
-5.49,83.0,2.0
-5.48,98.0,1.0
-5.48,104.0,1.0
-5.51,107.0,1.0
-5.48,106.0,1.0
-5.47,106.0,1.0
3.52,0.0,1.0
-5.54,112.0,2.0
-5.5,108.0,1.0
-5.5,111.0,1.0
-5.48,99.0,1.0
-5.51,92.0,1.0
-5.52,102.0,1.0
-5.51,104.0,1.0
-5.51,96.0,1.0
-5.5,94.0,1.0
-5.53,96.0,1.0
-5.54,103.0,1.0
-5.45,10.0,2.0
-5.56,5.0,2.0
5.03,45.0,1.0
-5.44,9.0,2.0
5.89,44.0,1.0
-5.5,19.0,2.0
-5.5,28.0,2.0
-5.48,12.0,2.0
8.1,47.0,1.0
-5.55,4.0,2.0
2.33,18.0,1.0
-5.48,31.0,2.0
4.2,29.0,1.0
-5.51,34.0,2.0
2.3,0.0,1.0
-5.55,87.0,2.0
7.68,21.0,1.0
4.57,36.0,2.0
-5.29,0.0,3.0
5.36,32.0,1.0
-5.58,83.0,1.0
-5.53,96.0,1.0
-5.21,4.0,2.0
8.1,28.0,1.0
-5.46,17.0,2.0
5.83,29.0,1.0
-4.62,38.0,2.0
5.56,30.0,1.0
-2.31,0.0,2.0
4.13,5.0,1.0
-1.98,0.0,2.0
-5.45,15.0,2.0
5.61,47.0,1.0
-4.48,19.0,2.0
6.68,46.0,1.0
-2.55,10.0,1.0
-5.18,0.0,2.0
5.82,46.0,1.0
-4.51,19.0,2.0
6.82,4.0,1.0
6.12,27.0,1.0
2.86,0.0,2.0
-1.96,0.0,3.0
-2.3,28.0,2.0
-2.01,30.0,1.0
-5.56,75.0,1.0
-5.59,76.0,1.0
-5.56,96.0,1.0
-5.56,64.0,1.0
-5.58,58.0,1.0
-2.58,23.0,1.0
-5.07,0.0,2.0
-5.32,58.0,1.0
-2.41,31.0,1.0
-5.57,87.0,1.0
-5.58,101.0,1.0
-5.61,63.0,1.0
-2.48,26.0,1.0
-2.15,32.0,1.0
-5.46,75.0,1.0
-2.6,28.0,1.0
-5.48,0.0,2.0
-2.39,26.0,1.0
-2.31,28.0,1.0
-2.08,30.0,1.0
-2.14,81.0,1.0
-2.05,27.0,1.0
-1.71,26.0,1.0
-1.83,29.0,1.0
-1.58,28.0,1.0
-1.9,27.0,1.0
-2.32,42.0,1.0
-2.02,31.0,1.0
-1.9,32.0,1.0
-1.61,27.0,1.0
-1.88,31.0,1.0
-1.71,31.0,1.0
-5.1,89.0,1.0
-0.56,11.0,1.0
-4.83,0.0,2.0
-0.66,4.0,1.0
-4.79,0.0,2.0
-5.1,78.0,1.0
4.09,1.0,1.0
0.31,0.0,2.0
-4.83,0.0,3.0
0.46,13.0,1.0
-4.83,0.0,2.0
2.22,14.0,1.0
-4.85,0.0,2.0
2.67,3.0,1.0
-4.83,0.0,2.0
3.37,11.0,1.0
-4.87,0.0,2.0
-0.87,9.0,1.0
-4.81,0.0,2.0
2.35,5.0,1.0
-4.82,0.0,2.0
2.29,5.0,1.0
-4.83,0.0,2.0
-5.07,76.0,1.0
0.87,7.0,1.0
-4.81,0.0,2.0
-0.11,13.0,1.0
-4.79,0.0,2.0
2.93,3.0,1.0
-4.74,0.0,2.0
-0.71,15.0,1.0
-4.74,0.0,2.0
1.04,9.0,1.0
-3.51,0.0,2.0
-5.02,88.0,1.0
-4.96,90.0,1.0
-5.08,92.0,1.0
-0.64,14.0,1.0
-4.79,0.0,2.0
-5.01,91.0,1.0
-0.12,1.0,1.0
-4.79,0.0,2.0
-0.42,12.0,1.0
-4.0,0.0,2.0
-3.47,61.0,1.0
0.4,1.0,1.0
-4.27,0.0,2.0
0.04,1.0,1.0
-4.16,0.0,2.0
-4.97,97.0,1.0
-5.07,97.0,1.0
-4.96,91.0,1.0
-4.82,76.0,1.0
-4.73,84.0,1.0
-4.89,89.0,1.0
-4.59,76.0,1.0
-2.21,38.0,1.0
-5.01,101.0,1.0
-4.99,92.0,1.0
-5.03,101.0,1.0
-4.83,82.0,1.0
-5.01,91.0,1.0
-5.01,65.0,1.0
-4.8,88.0,1.0
-4.79,75.0,1.0
-4.98,83.0,1.0
-4.99,93.0,1.0
-4.99,90.0,1.0
-5.01,69.0,1.0
-5.01,77.0,1.0
-4.94,85.0,1.0
-5.01,45.0,1.0
-4.74,71.0,1.0
-4.98,87.0,1.0
-4.74,69.0,1.0
-5.07,84.0,1.0
-4.91,83.0,1.0
-2.48,40.0,1.0
-5.02,95.0,1.0
-4.91,44.0,1.0
-4.73,63.0,1.0
-2.17,20.0,1.0
-2.41,35.0,1.0
-5.02,83.0,1.0
-2.27,26.0,1.0
-1.89,24.0,1.0
-2.03,27.0,1.0
-2.39,27.0,1.0
-2.13,25.0,1.0
-2.49,33.0,1.0
-1.99,24.0,1.0
-2.01,22.0,1.0
-1.66,24.0,1.0
-1.64,22.0,1.0
-1.58,22.0,1.0
-1.22,26.0,1.0
-0.18,47.0,1.0
-2.07,22.0,1.0
-1.62,24.0,1.0
-1.82,22.0,1.0
-1.35,25.0,1.0
-1.25,23.0,1.0
-0.89,26.0,1.0
-1.03,25.0,1.0
-0.64,16.0,1.0
-1.98,26.0,1.0
-1.93,27.0,1.0
-5.05,77.0,1.0
-1.56,23.0,1.0
-1.32,25.0,1.0
-1.72,25.0,1.0
-1.05,25.0,1.0
-0.95,15.0,1.0
-1.56,28.0,1.0
-1.36,27.0,1.0
-2.28,24.0,1.0
-2.04,22.0,1.0
-5.0,77.0,1.0
-2.38,21.0,1.0
-4.7,0.0,2.0
-1.85,26.0,1.0
-1.66,24.0,1.0
-2.22,27.0,1.0
-2.04,23.0,1.0
-5.0,95.0,1.0
-3.84,57.0,1.0
-3.61,57.0,1.0
-5.07,74.0,1.0
-5.03,51.0,1.0
-4.76,140.0,1.0
-4.87,146.0,1.0
-5.07,75.0,1.0
-5.0,58.0,1.0
-5.03,80.0,1.0
-5.07,56.0,1.0
-3.23,70.0,1.0
-3.5,34.0,1.0
-3.61,75.0,1.0
-4.81,44.0,1.0
-3.92,80.0,1.0
-3.17,76.0,1.0
-3.21,54.0,1.0
-5.0,65.0,1.0
-4.97,54.0,1.0
-5.03,57.0,1.0
-5.01,62.0,1.0
-3.23,59.0,1.0
-3.2,72.0,1.0
-5.04,76.0,1.0
-5.01,63.0,1.0
-4.99,65.0,1.0
-5.01,66.0,1.0
-5.0,71.0,1.0
-5.03,61.0,1.0
-5.0,75.0,1.0
-1.68,46.0,1.0
-1.62,38.0,1.0
-1.65,40.0,1.0
-4.99,75.0,1.0
-4.97,67.0,1.0
-1.69,46.0,1.0
-1.68,39.0,1.0
-4.01,0.0,2.0
-4.99,74.0,1.0
-4.92,75.0,1.0
-4.97,77.0,1.0
-1.68,53.0,1.0
-1.63,41.0,1.0
-1.63,47.0,1.0
-1.66,35.0,1.0
-1.67,39.0,1.0
-1.71,46.0,1.0
-1.69,45.0,1.0
-1.73,48.0,1.0
-1.74,44.0,1.0
-1.7,42.0,1.0
-1.65,48.0,1.0
-1.74,44.0,1.0
-1.74,41.0,1.0
-1.66,51.0,1.0
-4.97,88.0,1.0
-1.67,45.0,1.0
-1.75,52.0,1.0
-1.76,50.0,1.0
-1.74,45.0,1.0
-1.76,43.0,1.0
-1.74,41.0,1.0
-1.77,54.0,1.0
-1.75,49.0,1.0
-1.77,46.0,1.0
-1.75,49.0,1.0
-1.72,46.0,1.0
-1.73,54.0,1.0
-1.7,48.0,1.0
-1.77,49.0,1.0
-1.72,43.0,1.0
-1.75,42.0,1.0
-1.76,45.0,1.0
-1.74,43.0,1.0
-1.77,44.0,1.0
-1.76,51.0,1.0
-1.78,53.0,1.0
-1.74,38.0,1.0
-1.69,43.0,1.0
-1.72,47.0,1.0
-1.72,45.0,1.0
-1.72,48.0,1.0
-1.69,42.0,1.0
-0.87,40.0,1.0
-1.01,39.0,1.0
-1.42,54.0,1.0
-1.74,57.0,1.0
-1.04,34.0,1.0
-1.25,40.0,1.0
-1.74,49.0,1.0
-1.72,44.0,1.0
-1.51,36.0,1.0
-1.67,36.0,1.0
-1.2,38.0,1.0
-1.42,32.0,1.0
-1.63,45.0,1.0
-1.81,22.0,1.0
-4.79,0.0,2.0
-1.06,37.0,1.0
-1.17,40.0,1.0
-1.35,34.0,1.0
-1.33,34.0,1.0
-1.53,38.0,1.0
-1.39,41.0,1.0
-1.58,36.0,1.0
-1.69,37.0,1.0
-5.12,101.0,1.0
-1.85,37.0,1.0
-5.28,0.0,2.0
-5.11,96.0,1.0
-1.6,36.0,1.0
-1.77,39.0,1.0
9.65,24.0,1.0
-1.48,17.0,2.0
-1.73,36.0,1.0
-5.13,94.0,1.0
-4.92,79.0,1.0
-3.19,69.0,1.0
9.62,26.0,1.0
-1.47,3.0,2.0
9.81,37.0,1.0
10.07,48.0,1.0
-1.51,4.0,2.0
-1.47,2.0,2.0
8.56,30.0,1.0
10.0,30.0,1.0
-1.77,14.0,2.0
10.3,42.0,1.0
10.62,45.0,1.0
-5.1,4.0,2.0
7.39,0.0,1.0
-3.53,95.0,2.0
-3.64,71.0,1.0
-3.83,35.0,2.0
8.97,16.0,1.0
-3.95,59.0,1.0
10.66,34.0,1.0
-1.73,4.0,2.0
10.04,39.0,1.0
-5.1,2.0,2.0
9.3,31.0,1.0
-1.49,0.0,3.0
4.91,0.0,2.0
9.87,38.0,1.0
-5.12,11.0,2.0
8.09,45.0,1.0
-5.23,11.0,2.0
-5.23,62.0,1.0
8.43,39.0,1.0
-5.18,18.0,2.0
-4.1,87.0,1.0
7.17,34.0,1.0
-5.09,33.0,2.0
6.33,0.0,2.0
11.56,31.0,1.0
7.7,0.0,2.0
12.1,40.0,1.0
7.37,2.0,1.0
-5.16,58.0,2.0
-1.06,27.0,2.0
7.37,25.0,1.0
-0.45,62.0,1.0
-4.45,69.0,1.0
-5.23,82.0,1.0
-4.96,0.0,2.0
-1.66,31.0,1.0
-5.26,74.0,1.0
7.04,36.0,1.0
2.02,0.0,2.0
0.63,53.0,1.0
11.55,15.0,1.0
8.17,0.0,2.0
1.22,0.0,3.0
-0.09,0.0,2.0
7.26,33.0,1.0
-0.66,17.0,1.0
-4.96,0.0,2.0
-5.23,97.0,1.0
-1.7,43.0,1.0
-5.21,93.0,1.0
6.95,39.0,1.0
-5.13,14.0,2.0
6.15,36.0,1.0
-1.77,0.0,2.0
